Clock,Servers,QueueSize,Processed,Blocked
[Cycle 1930] Servers: 16, Queue: 389, Processed: 1551, Blocked: 4
[Cycle 1931] Servers: 16, Queue: 390, Processed: 1551, Blocked: 4
[Cycle 1932] Servers: 16, Queue: 390, Processed: 1552, Blocked: 4
[Cycle 1933] Servers: 16, Queue: 390, Processed: 1552, Blocked: 4
[Cycle 1934] Servers: 16, Queue: 390, Processed: 1553, Blocked: 4
[Cycle 1935] Servers: 16, Queue: 391, Processed: 1553, Blocked: 4
[Cycle 1936] Servers: 16, Queue: 391, Processed: 1554, Blocked: 4
[Cycle 1937] Servers: 16, Queue: 392, Processed: 1554, Blocked: 4
[Cycle 1938] Servers: 16, Queue: 391, Processed: 1556, Blocked: 4
[Cycle 1939] Servers: 16, Queue: 389, Processed: 1559, Blocked: 4
[Cycle 1940] Servers: 16, Queue: 387, Processed: 1562, Blocked: 4
[Cycle 1941] Servers: 16, Queue: 388, Processed: 1562, Blocked: 4
[Cycle 1942] Servers: 16, Queue: 388, Processed: 1563, Blocked: 4
[Cycle 1943] Servers: 16, Queue: 388, Processed: 1564, Blocked: 4
[Cycle 1944] Servers: 16, Queue: 388, Processed: 1565, Blocked: 4
[Cycle 1945] Servers: 16, Queue: 388, Processed: 1566, Blocked: 4
[Cycle 1946] Servers: 16, Queue: 389, Processed: 1566, Blocked: 4
[Cycle 1947] Servers: 16, Queue: 390, Processed: 1566, Blocked: 4
[Cycle 1948] Servers: 16, Queue: 390, Processed: 1567, Blocked: 4
[Cycle 1949] Servers: 16, Queue: 389, Processed: 1569, Blocked: 4
[Cycle 1950] Servers: 16, Queue: 389, Processed: 1570, Blocked: 4
[Cycle 1951] Servers: 16, Queue: 388, Processed: 1572, Blocked: 4
[Cycle 1952] Servers: 16, Queue: 389, Processed: 1572, Blocked: 4
[Cycle 1953] Servers: 16, Queue: 389, Processed: 1573, Blocked: 4
[Cycle 1954] Servers: 16, Queue: 390, Processed: 1573, Blocked: 4
[Cycle 1955] Servers: 16, Queue: 389, Processed: 1575, Blocked: 4
[Cycle 1956] Servers: 16, Queue: 389, Processed: 1576, Blocked: 4
[Cycle 1957] Servers: 16, Queue: 390, Processed: 1576, Blocked: 4
[Cycle 1958] Servers: 16, Queue: 391, Processed: 1576, Blocked: 4
[Cycle 1959] Servers: 16, Queue: 390, Processed: 1578, Blocked: 4
[Cycle 1960] Servers: 16, Queue: 391, Processed: 1578, Blocked: 4
[Cycle 1961] Servers: 16, Queue: 392, Processed: 1578, Blocked: 4
[Cycle 1962] Servers: 16, Queue: 393, Processed: 1578, Blocked: 4
[Cycle 1963] Servers: 16, Queue: 393, Processed: 1579, Blocked: 4
[Cycle 1964] Servers: 16, Queue: 394, Processed: 1579, Blocked: 4
[Cycle 1965] Servers: 16, Queue: 394, Processed: 1580, Blocked: 4
[Cycle 1966] Servers: 16, Queue: 393, Processed: 1582, Blocked: 4
[Cycle 1967] Servers: 16, Queue: 393, Processed: 1583, Blocked: 4
[Cycle 1968] Servers: 16, Queue: 394, Processed: 1583, Blocked: 4
[Cycle 1969] Servers: 16, Queue: 395, Processed: 1583, Blocked: 4
[Cycle 1970] Servers: 16, Queue: 394, Processed: 1585, Blocked: 4
[Cycle 1971] Servers: 16, Queue: 393, Processed: 1587, Blocked: 4
[Cycle 1972] Servers: 16, Queue: 392, Processed: 1589, Blocked: 4
[Cycle 1973] Servers: 16, Queue: 392, Processed: 1590, Blocked: 4
[Cycle 1974] Servers: 16, Queue: 393, Processed: 1590, Blocked: 4
[Cycle 1975] Servers: 16, Queue: 394, Processed: 1590, Blocked: 4
[Cycle 1976] Servers: 16, Queue: 394, Processed: 1591, Blocked: 4
[Cycle 1977] Servers: 16, Queue: 393, Processed: 1593, Blocked: 4
[Cycle 1978] Servers: 16, Queue: 394, Processed: 1593, Blocked: 4
[Cycle 1979] Servers: 16, Queue: 392, Processed: 1595, Blocked: 4
[Cycle 1980] Servers: 16, Queue: 393, Processed: 1595, Blocked: 4
[Cycle 1981] Servers: 16, Queue: 392, Processed: 1597, Blocked: 4
[Cycle 1982] Servers: 16, Queue: 393, Processed: 1597, Blocked: 4
[Cycle 1983] Servers: 16, Queue: 392, Processed: 1599, Blocked: 4
[Cycle 1984] Servers: 16, Queue: 393, Processed: 1599, Blocked: 4
[Cycle 1985] Servers: 16, Queue: 393, Processed: 1600, Blocked: 4
[Cycle 1986] Servers: 16, Queue: 393, Processed: 1600, Blocked: 4
[Cycle 1987] Servers: 16, Queue: 394, Processed: 1600, Blocked: 4
[Cycle 1988] Servers: 16, Queue: 395, Processed: 1600, Blocked: 4
[Cycle 1989] Servers: 16, Queue: 395, Processed: 1601, Blocked: 4
[Cycle 1990] Servers: 16, Queue: 396, Processed: 1601, Blocked: 4
[Cycle 1991] Servers: 16, Queue: 395, Processed: 1603, Blocked: 4
[Cycle 1992] Servers: 16, Queue: 394, Processed: 1605, Blocked: 4
[Cycle 1993] Servers: 16, Queue: 394, Processed: 1606, Blocked: 4
[Cycle 1994] Servers: 16, Queue: 393, Processed: 1608, Blocked: 4
[Cycle 1995] Servers: 16, Queue: 394, Processed: 1608, Blocked: 4
[Cycle 1996] Servers: 16, Queue: 394, Processed: 1609, Blocked: 4
[Cycle 1997] Servers: 16, Queue: 392, Processed: 1612, Blocked: 4
[Cycle 1998] Servers: 16, Queue: 393, Processed: 1612, Blocked: 4
[Cycle 1999] Servers: 16, Queue: 393, Processed: 1613, Blocked: 4
[Cycle 2000] Servers: 16, Queue: 394, Processed: 1613, Blocked: 4
[Cycle 2001] Servers: 16, Queue: 394, Processed: 1614, Blocked: 4
[Cycle 2002] Servers: 16, Queue: 394, Processed: 1615, Blocked: 4
[Cycle 2003] Servers: 16, Queue: 395, Processed: 1615, Blocked: 4
[Cycle 2004] Servers: 16, Queue: 393, Processed: 1617, Blocked: 4
[Cycle 2005] Servers: 16, Queue: 392, Processed: 1619, Blocked: 4
[Cycle 2006] Servers: 16, Queue: 392, Processed: 1620, Blocked: 4
[Cycle 2007] Servers: 16, Queue: 392, Processed: 1621, Blocked: 4
[Cycle 2008] Servers: 16, Queue: 393, Processed: 1621, Blocked: 4
[Cycle 2009] Servers: 16, Queue: 394, Processed: 1621, Blocked: 4
[Cycle 2010] Servers: 16, Queue: 394, Processed: 1622, Blocked: 4
[Cycle 2011] Servers: 16, Queue: 394, Processed: 1623, Blocked: 4
[Cycle 2012] Servers: 16, Queue: 395, Processed: 1623, Blocked: 4
[Cycle 2013] Servers: 16, Queue: 396, Processed: 1623, Blocked: 4
[Cycle 2014] Servers: 16, Queue: 396, Processed: 1624, Blocked: 4
[Cycle 2015] Servers: 16, Queue: 396, Processed: 1625, Blocked: 4
[Cycle 2016] Servers: 16, Queue: 396, Processed: 1626, Blocked: 4
[Cycle 2017] Servers: 16, Queue: 395, Processed: 1628, Blocked: 4
[Cycle 2018] Servers: 16, Queue: 395, Processed: 1629, Blocked: 4
[Cycle 2019] Servers: 16, Queue: 393, Processed: 1632, Blocked: 4
[Cycle 2020] Servers: 16, Queue: 393, Processed: 1633, Blocked: 4
[Cycle 2021] Servers: 16, Queue: 393, Processed: 1634, Blocked: 4
[Cycle 2022] Servers: 16, Queue: 394, Processed: 1634, Blocked: 4
[Cycle 2023] Servers: 16, Queue: 394, Processed: 1635, Blocked: 4
[Cycle 2024] Servers: 16, Queue: 394, Processed: 1636, Blocked: 4
[Cycle 2025] Servers: 16, Queue: 394, Processed: 1637, Blocked: 4
[Cycle 2026] Servers: 16, Queue: 395, Processed: 1637, Blocked: 4
[Cycle 2027] Servers: 16, Queue: 396, Processed: 1637, Blocked: 4
[Cycle 2028] Servers: 16, Queue: 397, Processed: 1637, Blocked: 4
[Cycle 2029] Servers: 16, Queue: 397, Processed: 1638, Blocked: 4
[Cycle 2030] Servers: 16, Queue: 396, Processed: 1640, Blocked: 4
[Cycle 2031] Servers: 16, Queue: 397, Processed: 1640, Blocked: 4
[Cycle 2032] Servers: 16, Queue: 394, Processed: 1644, Blocked: 4
[Cycle 2033] Servers: 16, Queue: 395, Processed: 1644, Blocked: 4
[Cycle 2034] Servers: 16, Queue: 395, Processed: 1645, Blocked: 4
[Cycle 2035] Servers: 16, Queue: 396, Processed: 1645, Blocked: 4
[Cycle 2036] Servers: 16, Queue: 396, Processed: 1646, Blocked: 4
[Cycle 2037] Servers: 16, Queue: 395, Processed: 1647, Blocked: 4
[Cycle 2038] Servers: 16, Queue: 396, Processed: 1647, Blocked: 4
[Cycle 2039] Servers: 16, Queue: 397, Processed: 1647, Blocked: 4
[Cycle 2040] Servers: 16, Queue: 396, Processed: 1649, Blocked: 4
[Cycle 2041] Servers: 16, Queue: 396, Processed: 1650, Blocked: 4
[Cycle 2042] Servers: 16, Queue: 394, Processed: 1652, Blocked: 4
[Cycle 2043] Servers: 16, Queue: 395, Processed: 1652, Blocked: 4
[Cycle 2044] Servers: 16, Queue: 394, Processed: 1654, Blocked: 4
[Cycle 2045] Servers: 16, Queue: 393, Processed: 1656, Blocked: 4
[Cycle 2046] Servers: 16, Queue: 394, Processed: 1656, Blocked: 4
[Cycle 2047] Servers: 16, Queue: 394, Processed: 1657, Blocked: 4
[Cycle 2048] Servers: 16, Queue: 394, Processed: 1657, Blocked: 4
[Cycle 2049] Servers: 16, Queue: 394, Processed: 1658, Blocked: 4
[Cycle 2050] Servers: 16, Queue: 394, Processed: 1659, Blocked: 4
[Cycle 2051] Servers: 16, Queue: 394, Processed: 1660, Blocked: 4
[Cycle 2052] Servers: 16, Queue: 395, Processed: 1660, Blocked: 4
[Cycle 2053] Servers: 16, Queue: 394, Processed: 1661, Blocked: 4
[Cycle 2054] Servers: 16, Queue: 395, Processed: 1661, Blocked: 4
[Cycle 2055] Servers: 16, Queue: 394, Processed: 1663, Blocked: 4
[Cycle 2056] Servers: 16, Queue: 394, Processed: 1664, Blocked: 4
[Cycle 2057] Servers: 16, Queue: 395, Processed: 1664, Blocked: 4
[Cycle 2058] Servers: 16, Queue: 394, Processed: 1666, Blocked: 4
[Cycle 2059] Servers: 16, Queue: 394, Processed: 1667, Blocked: 4
[Cycle 2060] Servers: 16, Queue: 395, Processed: 1667, Blocked: 4
[Cycle 2061] Servers: 16, Queue: 395, Processed: 1667, Blocked: 4
[Cycle 2062] Servers: 16, Queue: 396, Processed: 1667, Blocked: 4
[Cycle 2063] Servers: 16, Queue: 395, Processed: 1669, Blocked: 4
[Cycle 2064] Servers: 16, Queue: 396, Processed: 1669, Blocked: 4
[Cycle 2065] Servers: 16, Queue: 396, Processed: 1670, Blocked: 4
[Cycle 2066] Servers: 16, Queue: 397, Processed: 1670, Blocked: 4
[Cycle 2067] Servers: 16, Queue: 396, Processed: 1672, Blocked: 4
[Cycle 2068] Servers: 16, Queue: 395, Processed: 1674, Blocked: 4
[Cycle 2069] Servers: 16, Queue: 395, Processed: 1675, Blocked: 4
[Cycle 2070] Servers: 16, Queue: 394, Processed: 1677, Blocked: 4
[Cycle 2071] Servers: 16, Queue: 395, Processed: 1677, Blocked: 4
[Cycle 2072] Servers: 16, Queue: 396, Processed: 1677, Blocked: 4
[Cycle 2073] Servers: 16, Queue: 397, Processed: 1677, Blocked: 4
[Cycle 2074] Servers: 16, Queue: 397, Processed: 1678, Blocked: 4
[Cycle 2075] Servers: 16, Queue: 398, Processed: 1678, Blocked: 4
[Cycle 2076] Servers: 16, Queue: 396, Processed: 1680, Blocked: 4
[Cycle 2077] Servers: 16, Queue: 396, Processed: 1681, Blocked: 4
[Cycle 2078] Servers: 16, Queue: 394, Processed: 1684, Blocked: 4
[Cycle 2079] Servers: 16, Queue: 392, Processed: 1687, Blocked: 4
[Cycle 2080] Servers: 16, Queue: 391, Processed: 1689, Blocked: 4
[Cycle 2081] Servers: 16, Queue: 392, Processed: 1689, Blocked: 4
[Cycle 2082] Servers: 16, Queue: 393, Processed: 1689, Blocked: 4
[Cycle 2083] Servers: 16, Queue: 393, Processed: 1690, Blocked: 4
[Cycle 2084] Servers: 16, Queue: 394, Processed: 1690, Blocked: 4
[Cycle 2085] Servers: 16, Queue: 394, Processed: 1691, Blocked: 4
[Cycle 2086] Servers: 16, Queue: 395, Processed: 1691, Blocked: 4
[Cycle 2087] Servers: 16, Queue: 395, Processed: 1692, Blocked: 4
[Cycle 2088] Servers: 16, Queue: 394, Processed: 1694, Blocked: 4
[Cycle 2089] Servers: 16, Queue: 392, Processed: 1697, Blocked: 4
[Cycle 2090] Servers: 16, Queue: 389, Processed: 1701, Blocked: 4
[Cycle 2091] Servers: 16, Queue: 390, Processed: 1701, Blocked: 4
[Cycle 2092] Servers: 16, Queue: 391, Processed: 1701, Blocked: 4
[Cycle 2093] Servers: 16, Queue: 391, Processed: 1702, Blocked: 4
[Cycle 2094] Servers: 16, Queue: 392, Processed: 1702, Blocked: 4
[Cycle 2095] Servers: 16, Queue: 393, Processed: 1702, Blocked: 4
[Cycle 2096] Servers: 16, Queue: 393, Processed: 1702, Blocked: 4
[Cycle 2097] Servers: 16, Queue: 394, Processed: 1702, Blocked: 4
[Cycle 2098] Servers: 16, Queue: 395, Processed: 1702, Blocked: 4
[Cycle 2099] Servers: 16, Queue: 394, Processed: 1704, Blocked: 4
[Cycle 2100] Servers: 16, Queue: 392, Processed: 1707, Blocked: 4
[Cycle 2101] Servers: 16, Queue: 392, Processed: 1708, Blocked: 4
[Cycle 2102] Servers: 16, Queue: 392, Processed: 1709, Blocked: 4
[Cycle 2103] Servers: 16, Queue: 391, Processed: 1710, Blocked: 4
[Cycle 2104] Servers: 16, Queue: 392, Processed: 1710, Blocked: 4
[Cycle 2105] Servers: 16, Queue: 393, Processed: 1710, Blocked: 4
[Cycle 2106] Servers: 16, Queue: 394, Processed: 1710, Blocked: 4
[Cycle 2107] Servers: 16, Queue: 393, Processed: 1712, Blocked: 4
[Cycle 2108] Servers: 16, Queue: 393, Processed: 1713, Blocked: 4
[Cycle 2109] Servers: 16, Queue: 394, Processed: 1713, Blocked: 4
[Cycle 2110] Servers: 16, Queue: 393, Processed: 1715, Blocked: 4
[Cycle 2111] Servers: 16, Queue: 394, Processed: 1715, Blocked: 4
[Cycle 2112] Servers: 16, Queue: 394, Processed: 1716, Blocked: 4
[Cycle 2113] Servers: 16, Queue: 394, Processed: 1717, Blocked: 4
[Cycle 2114] Servers: 16, Queue: 393, Processed: 1718, Blocked: 4
[Cycle 2115] Servers: 16, Queue: 392, Processed: 1720, Blocked: 4
[Cycle 2116] Servers: 16, Queue: 393, Processed: 1720, Blocked: 4
[Cycle 2117] Servers: 16, Queue: 393, Processed: 1721, Blocked: 4
[Cycle 2118] Servers: 16, Queue: 393, Processed: 1722, Blocked: 4
[Cycle 2119] Servers: 16, Queue: 394, Processed: 1722, Blocked: 4
[Cycle 2120] Servers: 16, Queue: 393, Processed: 1724, Blocked: 4
[Cycle 2121] Servers: 16, Queue: 393, Processed: 1725, Blocked: 4
[Cycle 2122] Servers: 16, Queue: 394, Processed: 1725, Blocked: 4
[Cycle 2123] Servers: 16, Queue: 394, Processed: 1726, Blocked: 4
[Cycle 2124] Servers: 16, Queue: 395, Processed: 1726, Blocked: 4
[Cycle 2125] Servers: 16, Queue: 396, Processed: 1726, Blocked: 4
[Cycle 2126] Servers: 16, Queue: 395, Processed: 1728, Blocked: 4
[Cycle 2127] Servers: 16, Queue: 396, Processed: 1728, Blocked: 4
[Cycle 2128] Servers: 16, Queue: 396, Processed: 1729, Blocked: 4
[Cycle 2129] Servers: 16, Queue: 396, Processed: 1730, Blocked: 4
[Cycle 2130] Servers: 16, Queue: 396, Processed: 1731, Blocked: 4
[Cycle 2131] Servers: 16, Queue: 396, Processed: 1732, Blocked: 4
[Cycle 2132] Servers: 16, Queue: 397, Processed: 1732, Blocked: 4
[Cycle 2133] Servers: 16, Queue: 397, Processed: 1733, Blocked: 4
[Cycle 2134] Servers: 16, Queue: 398, Processed: 1733, Blocked: 4
[Cycle 2135] Servers: 16, Queue: 399, Processed: 1733, Blocked: 4
[Cycle 2136] Servers: 16, Queue: 396, Processed: 1737, Blocked: 4
[Cycle 2137] Servers: 16, Queue: 396, Processed: 1737, Blocked: 4
[Cycle 2138] Servers: 16, Queue: 396, Processed: 1738, Blocked: 4
[Cycle 2139] Servers: 16, Queue: 396, Processed: 1739, Blocked: 4
[Cycle 2140] Servers: 16, Queue: 396, Processed: 1740, Blocked: 4
[Cycle 2141] Servers: 16, Queue: 394, Processed: 1742, Blocked: 4
[Cycle 2142] Servers: 16, Queue: 395, Processed: 1742, Blocked: 4
[Cycle 2143] Servers: 16, Queue: 395, Processed: 1743, Blocked: 4
[Cycle 2144] Servers: 16, Queue: 396, Processed: 1743, Blocked: 4
[Cycle 2145] Servers: 16, Queue: 397, Processed: 1743, Blocked: 4
[Cycle 2146] Servers: 16, Queue: 398, Processed: 1743, Blocked: 4
[Cycle 2147] Servers: 16, Queue: 398, Processed: 1744, Blocked: 4
[Cycle 2148] Servers: 16, Queue: 398, Processed: 1745, Blocked: 4
[Cycle 2149] Servers: 16, Queue: 398, Processed: 1746, Blocked: 4
[Cycle 2150] Servers: 16, Queue: 397, Processed: 1748, Blocked: 4
[Cycle 2151] Servers: 16, Queue: 398, Processed: 1748, Blocked: 4
[Cycle 2152] Servers: 16, Queue: 398, Processed: 1749, Blocked: 4
[Cycle 2153] Servers: 16, Queue: 398, Processed: 1750, Blocked: 4
[Cycle 2154] Servers: 16, Queue: 397, Processed: 1751, Blocked: 4
[Cycle 2155] Servers: 16, Queue: 398, Processed: 1751, Blocked: 4
[Cycle 2156] Servers: 16, Queue: 398, Processed: 1752, Blocked: 4
[Cycle 2157] Servers: 16, Queue: 399, Processed: 1752, Blocked: 4
[Cycle 2158] Servers: 16, Queue: 400, Processed: 1752, Blocked: 4
[Cycle 2159] Servers: 16, Queue: 400, Processed: 1753, Blocked: 4
[Cycle 2160] Servers: 16, Queue: 400, Processed: 1754, Blocked: 4
[Cycle 2161] Servers: 17, Queue: 401, Processed: 1754, Blocked: 4
[Cycle 2162] Servers: 17, Queue: 397, Processed: 1759, Blocked: 4
[Cycle 2163] Servers: 17, Queue: 396, Processed: 1761, Blocked: 4
[Cycle 2164] Servers: 17, Queue: 397, Processed: 1761, Blocked: 4
[Cycle 2165] Servers: 17, Queue: 398, Processed: 1761, Blocked: 4
[Cycle 2166] Servers: 17, Queue: 398, Processed: 1762, Blocked: 4
[Cycle 2167] Servers: 17, Queue: 398, Processed: 1763, Blocked: 4
[Cycle 2168] Servers: 17, Queue: 397, Processed: 1765, Blocked: 4
[Cycle 2169] Servers: 17, Queue: 397, Processed: 1766, Blocked: 4
[Cycle 2170] Servers: 17, Queue: 397, Processed: 1767, Blocked: 4
[Cycle 2171] Servers: 17, Queue: 397, Processed: 1767, Blocked: 4
[Cycle 2172] Servers: 17, Queue: 398, Processed: 1767, Blocked: 4
[Cycle 2173] Servers: 17, Queue: 396, Processed: 1770, Blocked: 4
[Cycle 2174] Servers: 17, Queue: 396, Processed: 1771, Blocked: 4
[Cycle 2175] Servers: 17, Queue: 396, Processed: 1772, Blocked: 4
[Cycle 2176] Servers: 17, Queue: 397, Processed: 1772, Blocked: 4
[Cycle 2177] Servers: 17, Queue: 398, Processed: 1772, Blocked: 4
[Cycle 2178] Servers: 17, Queue: 398, Processed: 1773, Blocked: 4
[Cycle 2179] Servers: 17, Queue: 398, Processed: 1774, Blocked: 4
[Cycle 2180] Servers: 17, Queue: 398, Processed: 1775, Blocked: 4
[Cycle 2181] Servers: 17, Queue: 398, Processed: 1776, Blocked: 4
[Cycle 2182] Servers: 17, Queue: 399, Processed: 1776, Blocked: 4
[Cycle 2183] Servers: 17, Queue: 397, Processed: 1778, Blocked: 4
[Cycle 2184] Servers: 17, Queue: 397, Processed: 1779, Blocked: 4
[Cycle 2185] Servers: 17, Queue: 397, Processed: 1780, Blocked: 4
[Cycle 2186] Servers: 17, Queue: 397, Processed: 1781, Blocked: 4
[Cycle 2187] Servers: 17, Queue: 396, Processed: 1783, Blocked: 4
[Cycle 2188] Servers: 17, Queue: 396, Processed: 1784, Blocked: 4
[Cycle 2189] Servers: 17, Queue: 395, Processed: 1786, Blocked: 4
[Cycle 2190] Servers: 17, Queue: 396, Processed: 1786, Blocked: 4
[Cycle 2191] Servers: 17, Queue: 395, Processed: 1788, Blocked: 4
[Cycle 2192] Servers: 17, Queue: 395, Processed: 1789, Blocked: 4
[Cycle 2193] Servers: 17, Queue: 396, Processed: 1789, Blocked: 4
[Cycle 2194] Servers: 17, Queue: 396, Processed: 1790, Blocked: 4
[Cycle 2195] Servers: 17, Queue: 396, Processed: 1791, Blocked: 4
[Cycle 2196] Servers: 17, Queue: 397, Processed: 1791, Blocked: 4
[Cycle 2197] Servers: 17, Queue: 397, Processed: 1792, Blocked: 4
[Cycle 2198] Servers: 17, Queue: 395, Processed: 1794, Blocked: 4
[Cycle 2199] Servers: 17, Queue: 394, Processed: 1796, Blocked: 4
[Cycle 2200] Servers: 17, Queue: 394, Processed: 1797, Blocked: 4
[Cycle 2201] Servers: 17, Queue: 395, Processed: 1797, Blocked: 4
[Cycle 2202] Servers: 17, Queue: 395, Processed: 1798, Blocked: 4
[Cycle 2203] Servers: 17, Queue: 396, Processed: 1798, Blocked: 4
[Cycle 2204] Servers: 17, Queue: 396, Processed: 1799, Blocked: 4
[Cycle 2205] Servers: 17, Queue: 397, Processed: 1799, Blocked: 4
[Cycle 2206] Servers: 17, Queue: 397, Processed: 1800, Blocked: 4
[Cycle 2207] Servers: 17, Queue: 397, Processed: 1801, Blocked: 4
[Cycle 2208] Servers: 17, Queue: 397, Processed: 1802, Blocked: 4
[Cycle 2209] Servers: 17, Queue: 397, Processed: 1803, Blocked: 4
[Cycle 2210] Servers: 17, Queue: 396, Processed: 1805, Blocked: 4
[Cycle 2211] Servers: 17, Queue: 395, Processed: 1807, Blocked: 4
[Cycle 2212] Servers: 17, Queue: 396, Processed: 1807, Blocked: 4
[Cycle 2213] Servers: 17, Queue: 397, Processed: 1807, Blocked: 4
[Cycle 2214] Servers: 17, Queue: 395, Processed: 1810, Blocked: 4
[Cycle 2215] Servers: 17, Queue: 395, Processed: 1811, Blocked: 4
[Cycle 2216] Servers: 17, Queue: 395, Processed: 1812, Blocked: 4
[Cycle 2217] Servers: 17, Queue: 395, Processed: 1813, Blocked: 4
[Cycle 2218] Servers: 17, Queue: 396, Processed: 1813, Blocked: 4
[Cycle 2219] Servers: 17, Queue: 397, Processed: 1813, Blocked: 4
[Cycle 2220] Servers: 17, Queue: 398, Processed: 1813, Blocked: 4
[Cycle 2221] Servers: 17, Queue: 399, Processed: 1813, Blocked: 4
[Cycle 2222] Servers: 17, Queue: 399, Processed: 1814, Blocked: 4
[Cycle 2223] Servers: 17, Queue: 399, Processed: 1815, Blocked: 4
[Cycle 2224] Servers: 17, Queue: 399, Processed: 1816, Blocked: 4
[Cycle 2225] Servers: 17, Queue: 399, Processed: 1817, Blocked: 4
[Cycle 2226] Servers: 17, Queue: 398, Processed: 1819, Blocked: 4
[Cycle 2227] Servers: 17, Queue: 399, Processed: 1819, Blocked: 4
[Cycle 2228] Servers: 17, Queue: 398, Processed: 1820, Blocked: 5
[Cycle 2229] Servers: 17, Queue: 398, Processed: 1821, Blocked: 5
[Cycle 2230] Servers: 17, Queue: 398, Processed: 1822, Blocked: 5
[Cycle 2231] Servers: 17, Queue: 399, Processed: 1822, Blocked: 5
[Cycle 2232] Servers: 17, Queue: 399, Processed: 1823, Blocked: 5
[Cycle 2233] Servers: 17, Queue: 398, Processed: 1825, Blocked: 5
[Cycle 2234] Servers: 17, Queue: 399, Processed: 1825, Blocked: 5
[Cycle 2235] Servers: 17, Queue: 400, Processed: 1825, Blocked: 5
[Cycle 2236] Servers: 17, Queue: 401, Processed: 1825, Blocked: 5
[Cycle 2237] Servers: 17, Queue: 400, Processed: 1827, Blocked: 5
[Cycle 2238] Servers: 17, Queue: 399, Processed: 1829, Blocked: 5
[Cycle 2239] Servers: 17, Queue: 399, Processed: 1830, Blocked: 5
[Cycle 2240] Servers: 17, Queue: 398, Processed: 1831, Blocked: 5
[Cycle 2241] Servers: 17, Queue: 399, Processed: 1831, Blocked: 5
[Cycle 2242] Servers: 17, Queue: 399, Processed: 1832, Blocked: 5
[Cycle 2243] Servers: 17, Queue: 399, Processed: 1833, Blocked: 5
[Cycle 2244] Servers: 17, Queue: 399, Processed: 1833, Blocked: 5
[Cycle 2245] Servers: 17, Queue: 400, Processed: 1833, Blocked: 5
[Cycle 2246] Servers: 17, Queue: 399, Processed: 1834, Blocked: 5
[Cycle 2247] Servers: 17, Queue: 399, Processed: 1835, Blocked: 5
[Cycle 2248] Servers: 17, Queue: 399, Processed: 1836, Blocked: 5
[Cycle 2249] Servers: 17, Queue: 399, Processed: 1837, Blocked: 5
[Cycle 2250] Servers: 17, Queue: 400, Processed: 1837, Blocked: 5
[Cycle 2251] Servers: 17, Queue: 399, Processed: 1838, Blocked: 5
[Cycle 2252] Servers: 17, Queue: 400, Processed: 1838, Blocked: 5
[Cycle 2253] Servers: 17, Queue: 400, Processed: 1839, Blocked: 5
